Country Name,country_code,Region,Indicator Name,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Sweden,SWE,Europe & Central Asia,CO2 emissions (metric tons per capita),6.233324979,6.294260143,6.547019076000001,6.480427217000001,6.661165994,6.596850845,7.19941346,6.486502129,6.593624611,6.464305092000001,6.005336498999999,5.901555312999999,6.052689599,6.161932315,5.958727462000001,5.560617832999999,5.385163218,5.152987026,5.005620235,4.611489154,5.132155515,4.7178534160000005,4.426761612,4.222750051,4.030482516,3.9993116389999996,3.908058712,3.807034265,3.538991742,3.4050379189999997
Eswatini,SWZ,Sub-Saharan Africa,CO2 emissions (metric tons per capita),0.680914809,0.662512555,0.66897733,0.664634462,0.672085956,0.679731905,0.486511984,0.612404195,0.6327034189999999,0.6840323709999999,0.68627217,0.601810562,0.60840741,0.6159586029999999,0.6138633689999999,0.6404192089999999,0.627355577,0.633001864,0.600029711,0.66196231,0.610419749,0.615655011,0.630046751,0.6900720709999999,0.684917746,0.697439745,0.754043535,0.791246138,0.800863195,0.836140045
Sint Maarten (Dutch part),SXM,Latin America & Caribbean,CO2 emissions (metric tons per capita),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Seychelles,SYC,Sub-Saharan Africa,CO2 emissions (metric tons per capita),2.1580560230000003,2.413435739,2.543702217,2.629648596,2.829997979,2.655901413,3.1406624180000002,3.6213608560000004,3.6780559569999998,3.855241885,3.574465987,3.9407896360000003,4.180452133999999,4.107222715,4.607456747,4.586159396,4.609928909,4.704056142,4.830028829,5.154757132,4.9014147,4.688875887,4.86959681,4.669312465,5.14453966,5.459274777999999,6.126091693999999,6.05156332,5.994088416,6.248399634
Syrian Arab Republic,SYR,Middle East & North Africa,CO2 emissions (metric tons per capita),2.602407424,2.79117312,2.665368686,2.645027959,2.683777468,2.717230104,2.84801264,2.772266632,2.860972995,2.739479325,2.7055276310000003,2.667811008,2.591218285,2.5483465819999997,2.600429127,3.116357851,3.1590947689999997,3.199475612,3.15911159,2.8624146130000003,2.859678544,2.699957327,2.3010087880000003,1.568049344,1.4221800880000002,1.404090869,1.5081102240000002,1.716224159,1.616400069,1.5061394419999998
Turks and Caicos Islands,TCA,Latin America & Caribbean,CO2 emissions (metric tons per capita),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chad,TCD,Sub-Saharan Africa,CO2 emissions (metric tons per capita),0.065400579,0.064965808,0.06449845900000001,0.062462627,0.063411943,0.06276605099999999,0.062060628,0.06263748599999999,0.060488648,0.06084287,0.034707037999999996,0.039179313,0.044349704000000004,0.048005565,0.046226095,0.047540614,0.048770588,0.046219132,0.048285037999999995,0.068338263,0.103747164,0.088989667,0.145485857,0.165652672,0.16540342800000002,0.169371768,0.151768434,0.143173358,0.141493648,0.141093412
Togo,TGO,Sub-Saharan Africa,CO2 emissions (metric tons per capita),0.259650108,0.24074565899999997,0.19007061,0.156364636,0.22084082100000002,0.231881699,0.31272937300000003,0.16941803800000002,0.25904213600000003,0.357706536,0.257899125,0.23308315100000002,0.257839084,0.34329908200000003,0.325544047,0.311851627,0.27243319,0.253362971,0.258078651,0.451139356,0.409550549,0.38205325700000003,0.330685538,0.251627635,0.22275156899999998,0.24989206100000003,0.306260273,0.26888437800000003,0.29280924399999997,0.293231207
Thailand,THA,East Asia & Pacific,CO2 emissions (metric tons per capita),1.577490201,1.7135377569999999,1.867290884,2.103611326,2.327972141,2.619592168,2.90552882,2.924403912,2.545907896,2.629113359,2.612916672,2.725247206,2.875645602,2.9733600019999997,3.2339260339999996,3.3289925260000004,3.341004691,3.39351756,3.4206621010000005,3.2940096210000003,3.4880555589999998,3.459798792,3.695384563,3.8256930419999997,3.752260164,3.841982798,3.79288134,3.739642995,3.7023723410000002,3.836090019
Tajikistan,TJK,Europe & Central Asia,CO2 emissions (metric tons per capita),2.085615856,1.883111545,1.39754911,0.924317359,0.535289582,0.435400602,0.38281737899999996,0.422672489,0.459568354,0.415055467,0.353906622,0.340270095,0.331421531,0.333254361,0.390250273,0.363806796,0.388582894,0.462997899,0.421641055,0.327234384,0.325477725,0.332575202,0.38349995,0.397033077,0.554961272,0.579605995,0.7029430870000001,0.829929708,0.953757415,1.010618692
Turkmenistan,TKM,Europe & Central Asia,CO2 emissions (metric tons per capita),12.12005066,9.973112973,7.205418269,6.724362713,8.152890388,8.077776703,7.139630031,7.003243305,7.214266665,8.439067981,8.527216235,8.571265184,8.982611315,9.955426851,10.49667069,10.64010576,10.79392259,12.00786333,12.01029603,10.46136004,11.63309332,12.649600999999999,13.1000823,13.08518099,13.06179464,13.18890729,12.952170800000001,12.6995887,12.48525493,12.26335409
Timor-Leste,TLS,East Asia & Pacific,CO2 emissions (metric tons per capita),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1842421,0.17949340800000002,0.20578482,0.211027698,0.19676576399999998,0.192977922,0.19897140600000002,0.214095692,0.21947532100000003,0.224587074,0.264783303,0.39885961600000003,0.45132000200000005,0.434675741,0.49209008200000004,0.49064557200000003,0.48108205200000004,0.47946053299999997
Tonga,TON,East Asia & Pacific,CO2 emissions (metric tons per capita),0.841494073,0.944951335,0.8385920040000001,0.9418560840000001,0.940055777,1.041970575,0.831022053,0.9314745240000001,0.9274908279999999,1.128494486,1.020803985,0.913872586,1.00986641,1.204928129,1.297223893,1.288302169,1.474723302,1.267340585,1.257447915,1.347488384,1.154056965,1.06220668,1.070705492,1.179152556,1.0888609470000001,1.190712416,1.4830488119999998,1.7646713509999998,1.550402586,1.531144401
Trinidad and Tobago,TTO,Latin America & Caribbean,CO2 emissions (metric tons per capita),10.76879359,10.61745591,10.63326554,8.620100434,7.034661916,6.8729070320000005,7.3078779560000005,7.691465093,7.862414094,7.8327308460000005,8.049502863999999,9.137899714,9.927889936,12.03679739,12.47950794,13.56732808,15.40053638,15.66739272,15.23071679,14.41418595,16.157885800000003,16.65943228,16.00221329,16.4067872,16.17808289,15.56557092,13.29158773,13.18584454,12.79283075,12.32285487
Tunisia,TUN,Middle East & North Africa,CO2 emissions (metric tons per capita),1.764025978,1.7833727719999999,1.8702427659999998,1.865634735,1.830971655,1.838823504,1.868929957,1.903115863,1.962173584,2.045022321,2.13218584,2.2023879109999998,2.199313652,2.161829096,2.243002992,2.2727321519999997,2.34285906,2.4018098869999998,2.424521757,2.402692699,2.587622613,2.4520865780000003,2.562000447,2.542694244,2.707174624,2.7263088669999997,2.619440246,2.620384095,2.584476847,2.557564208
Turkiye,TUR,Europe & Central Asia,CO2 emissions (metric tons per capita),2.581518206,2.622145146,2.687046317,2.746152562,2.672146507,2.875024751,3.118979737,3.203938424,3.15817802,3.092921327,3.421874278,3.080901847,3.194548471,3.3161141880000002,3.351692121,3.460795614,3.797151008,4.152950584,4.078325237,4.035674599,4.107871448,4.32606106,4.40556459,4.190557931,4.410763561,4.477175913,4.692471511,5.127196626,5.0003590110000005,4.75658475
Tuvalu,TUV,East Asia & Pacific,CO2 emissions (metric tons per capita),1.122334456,1.1093853999999999,1.097694841,1.087665869,1.080030241,1.075500108,1.073306858,1.072041166,1.071581655,1.070205479,1.064735945,1.05507491,1.0424267459999998,1.028383358,1.013068562,1.000300068,0.9883375940000001,0.97856931,0.969461927,0.960338018,0.9504799709999999,0.9410878770000001,0.930752027,0.9217439190000001,0.911327784,0.90098205,0.89031337,0.8798943929999999,0.86918729,0.858000839
Tanzania,TZA,Sub-Saharan Africa,CO2 emissions (metric tons per capita),0.074988549,0.071766832,0.068988017,0.068848781,0.066336376,0.09207690699999999,0.100839156,0.092649428,0.08426209300000001,0.077106098,0.088061865,0.091025817,0.101033569,0.10347358,0.13590239999999998,0.147202921,0.152976088,0.145275175,0.145267073,0.137670596,0.155818269,0.179316146,0.20976330899999998,0.222964152,0.214369082,0.227066833,0.21112464,0.216427465,0.21309298699999998,0.21463496
Uganda,UGA,Sub-Saharan Africa,CO2 emissions (metric tons per capita),0.04552161,0.045116465999999994,0.044177064,0.042240331,0.036880718,0.046538612,0.049921985999999995,0.051257442,0.056525595,0.056203258,0.054967918,0.053302775,0.0592039,0.060429830999999996,0.060772595,0.07296477900000001,0.08399986699999999,0.09733321800000001,0.09759549099999999,0.106968566,0.102688512,0.111719254,0.109379114,0.103377218,0.111347325,0.123477949,0.12484497,0.125587286,0.137143292,0.13237078800000002
Ukraine,UKR,Europe & Central Asia,CO2 emissions (metric tons per capita),13.27040704,12.53699484,11.01889918,9.569138661,8.005754853,7.750500846,6.778787962000001,6.48764888,6.167974554,6.154728832000001,6.04719734,6.176226409,6.305486056,6.906706612000001,6.472697367,6.27128609,6.497208272000001,6.711338281000001,6.511279813,5.463665486,5.862560917000001,6.199174358,6.077860783999999,5.941351514,5.25113054,4.231515591,4.480868101,3.902198828,4.159783074,3.936583531
Uruguay,URY,Latin America & Caribbean,CO2 emissions (metric tons per capita),1.23810216,1.395427405,1.5121451890000002,1.412956528,1.333896048,1.454590567,1.678274475,1.7002236590000002,1.75627679,2.049573686,1.644710088,1.4885109509999999,1.361977618,1.350919896,1.643842557,1.6316460080000001,1.9035286619999998,1.755832412,2.3202057590000003,2.28977372,1.8694521730000002,2.258880169,2.521474843,2.171452753,1.911517895,1.946065231,1.904128302,1.774986914,1.896042363,1.874784543
United States,USA,North America,CO2 emissions (metric tons per capita),19.40734628,19.00340342,19.02286035,19.2183334,19.25621185,19.21690864,19.575380300000003,20.33085525,20.26630029,20.10113245,20.46980666,20.17153061,19.445549,19.50649945,19.5976305,19.46926248,18.94591375,19.04291352,18.27849449,16.80869862,17.43173849,16.60421817,15.78978264,16.11118443,16.04092103,15.56003496,15.149885199999998,14.82326087,15.22254765,14.67341061
Uzbekistan,UZB,Europe & Central Asia,CO2 emissions (metric tons per capita),5.742077036,5.6596029020000005,5.272040655,5.2224045210000005,4.8657103280000005,4.307658547,4.2884822389999995,4.256137238,4.8338946410000005,4.791529987,5.02263655,5.035159998,5.139710761,4.768134876,4.826720808,4.554973915,4.808169683,4.562304668,4.720395157,4.196647823999999,4.419796581,4.3842070689999995,3.799895864,3.698682699,3.409552819,3.1684819010000003,3.3041426080000003,3.3817453910000004,3.4127218089999998,3.47554445
St. Vincent and the Grenadines,VCT,Latin America & Caribbean,CO2 emissions (metric tons per capita),0.7442622040000001,0.8350963140000001,1.1117184390000001,1.203302603,1.295588521,1.388336125,1.389107545,1.482923212,1.762408749,1.763128346,1.484409066,1.853688376,2.127758029,2.123299091,2.303722816,2.301665485,2.301983389,2.488112451,2.306251787,8.218444273,2.309255496,2.492729638,3.319961399,2.117395826,2.480067703,2.290740826,2.375144934,2.094221807,2.268396697,2.350962452
"Venezuela, RB",VEN,Latin America & Caribbean,CO2 emissions (metric tons per capita),5.176576894,5.025299663999999,5.015640373,5.109697434,4.960755178,5.199924655,5.44277249,5.586804265,5.552080555,5.284788205,5.436407038,5.5099166120000005,5.607478795,5.3135567539999995,5.37031892,5.575723505,5.494560701,5.2257811389999995,5.467902249,5.443613924,5.770054176,5.540040739,6.169104327,6.058551222999999,5.966120779,5.422875575,5.060760015,4.789392164,4.5740114830000005,3.9395662089999997
British Virgin Islands,VGB,Latin America & Caribbean,CO2 emissions (metric tons per capita),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Virgin Islands (U.S.),VIR,Latin America & Caribbean,CO2 emissions (metric tons per capita),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vietnam,VNM,East Asia & Pacific,CO2 emissions (metric tons per capita),0.284311304,0.285150749,0.293580361,0.335268281,0.362247903,0.419167085,0.46050454399999996,0.529473607,0.582085202,0.5872017279999999,0.640842656,0.7024801070000001,0.8156066040000001,0.861465129,1.02392387,1.101837882,1.121162316,1.230865213,1.363466232,1.51896401,1.7212008630000002,1.755008127,1.7318114569999998,1.8104166240000001,1.97211212,2.380847445,2.38913885,2.436029922,2.9891374689999997,3.4883126360000003
Vanuatu,VUT,East Asia & Pacific,CO2 emissions (metric tons per capita),0.477571209,0.46444353,0.386657731,0.375603313,0.365568337,0.41626774299999997,0.524105963,0.514529748,0.44947102899999997,0.496527069,0.486581173,0.47566447700000003,0.412526354,0.45235225,0.342930489,0.334476927,0.326524521,0.501221154,0.445037835,0.564618384,0.550343733,0.5357333989999999,0.480952275,0.428620968,0.606317818,0.516361278,0.646723652,0.595448677,0.71751941,0.70027542
Samoa,WSM,East Asia & Pacific,CO2 emissions (metric tons per capita),0.55283574,0.609756098,0.6042661189999999,0.658221486,0.592806881,0.705674802,0.7595010659999999,0.755528434,0.867859684,0.864025437,0.859825513,0.9122318890000001,0.963664202,0.9578490190000001,1.063847644,1.168471269,1.105742135,1.098629476,0.927593178,0.975329619,1.021813006,1.066843067,1.057703002,1.048701723,1.092498145,1.2402459540000002,1.5420993719999998,1.586830344,1.478626161,1.522124134
"Yemen, Rep.",YEM,Middle East & North Africa,CO2 emissions (metric tons per capita),0.56703735,0.6909374290000001,0.7047930640000001,0.627104927,0.6532557139999999,0.706080534,0.698158168,0.7286076659999999,0.7574327190000001,0.830912449,0.8633430240000001,0.89684502,0.872385373,0.984988137,1.004600958,1.049861435,1.0595694629999999,1.093385887,1.106332654,1.180025411,1.098257856,0.963978488,0.858490955,1.106687715,1.062211282,0.511361652,0.399363829,0.359621635,0.34106840200000005,0.380633361
South Africa,ZAF,Sub-Saharan Africa,CO2 emissions (metric tons per capita),6.729798587,6.4246217660000005,6.175429943999999,6.219193872000001,6.215847077,6.378789567999999,6.489191889,6.723589318999999,6.787423700000001,6.279185804,6.3303197120000005,7.03381727,7.1790563999999994,7.557705904,8.035040257999999,7.887328758,7.832423319,8.083507513999999,8.572609815,8.007605605,8.304084027,7.869815906,8.077957969,8.138264312,8.212241156000001,7.669937662000001,7.563739495,7.641675086,7.515678605,7.507736092000001
Zambia,ZMB,Sub-Saharan Africa,CO2 emissions (metric tons per capita),0.340929635,0.349232211,0.33722439,0.289956061,0.241269619,0.234153214,0.18844207699999999,0.238601068,0.219936727,0.17356036600000002,0.173772089,0.172088112,0.174995603,0.184778179,0.182673836,0.19314716899999998,0.179077245,0.158362527,0.170447505,0.188420224,0.195502192,0.217496732,0.27860069,0.284057568,0.304549552,0.312354964,0.32511484399999996,0.404067778,0.445489133,0.38071705100000003
Zimbabwe,ZWE,Sub-Saharan Africa,CO2 emissions (metric tons per capita),1.5854439759999999,1.713321439,1.6944159769999998,1.539740958,1.4171862419999999,1.35661892,1.287559412,1.186792976,1.1977445629999999,1.338101327,1.153054813,1.1657253920000001,1.04481292,0.849592242,0.8128180359999999,0.870271087,0.808687685,0.7963498640000001,0.613915535,0.618665464,0.756040796,0.88488553,0.9157349440000001,0.9198241229999999,0.889104126,0.899769991,0.78544084,0.726297071,0.8574112690000001,0.80297852
